"a_o","codigo_comarca","codigo_muncipio","codigo_producto","codigo_provincia","comarca","cultivo","grupo_de_cultivo","municipio","n_total_arboles_diseminados","superficie_regad_o_en_producci_n","superficie_regad_o_que_no_pruduce","superficie_secano_en_producci_n","superficie_secano_que_no_pruduce"
"2010-01-01T00:00:00.000","2","36","0012/02","9","BUREBA-EBRO","PERAL","FRUTALES","BAÑUELOS DE BUREBA","20",,,,
"2010-01-01T00:00:00.000","2","36","0012/07","9","BUREBA-EBRO","CEREZO Y GUINDO","FRUTALES","BAÑUELOS DE BUREBA","35",,,,
"2010-01-01T00:00:00.000","2","36","0012/09","9","BUREBA-EBRO","CIRUELO","FRUTALES","BAÑUELOS DE BUREBA","32",,,,
"2010-01-01T00:00:00.000","3","37","0012/01","9","DEMANDA","MANZANO","FRUTALES","BARBADILLO DE HERREROS","90",,,,
"2010-01-01T00:00:00.000","3","37","0012/19","9","DEMANDA","NOGAL","FRUTALES","BARBADILLO DE HERREROS","11",,,,
"2010-01-01T00:00:00.000","3","37","0012/02","9","DEMANDA","PERAL","FRUTALES","BARBADILLO DE HERREROS","60",,,,
"2010-01-01T00:00:00.000","3","37","0012/03","9","DEMANDA","MEMBRILLO","FRUTALES","BARBADILLO DE HERREROS","5",,,,
"2010-01-01T00:00:00.000","3","37","0012/07","9","DEMANDA","CEREZO Y GUINDO","FRUTALES","BARBADILLO DE HERREROS","9",,,,
"2010-01-01T00:00:00.000","3","37","0012/09","9","DEMANDA","CIRUELO","FRUTALES","BARBADILLO DE HERREROS","60",,,,
"2010-01-01T00:00:00.000","3","38","0012/01","9","DEMANDA","MANZANO","FRUTALES","BARBADILLO DEL MERCADO","75","1",,,
"2010-01-01T00:00:00.000","3","38","0012/19","9","DEMANDA","NOGAL","FRUTALES","BARBADILLO DEL MERCADO","18",,,,
"2010-01-01T00:00:00.000","3","38","0012/02","9","DEMANDA","PERAL","FRUTALES","BARBADILLO DEL MERCADO","60",,,,
"2010-01-01T00:00:00.000","3","38","0012/03","9","DEMANDA","MEMBRILLO","FRUTALES","BARBADILLO DEL MERCADO","5",,,,
"2010-01-01T00:00:00.000","3","38","0012/07","9","DEMANDA","CEREZO Y GUINDO","FRUTALES","BARBADILLO DEL MERCADO","9",,,,
"2010-01-01T00:00:00.000","3","38","0012/09","9","DEMANDA","CIRUELO","FRUTALES","BARBADILLO DEL MERCADO","100",,,,
"2010-01-01T00:00:00.000","3","39","0012/01","9","DEMANDA","MANZANO","FRUTALES","BARBADILLO DEL PEZ","200",,,,
"2010-01-01T00:00:00.000","3","39","0012/19","9","DEMANDA","NOGAL","FRUTALES","BARBADILLO DEL PEZ","4",,,,
"2010-01-01T00:00:00.000","3","39","0012/02","9","DEMANDA","PERAL","FRUTALES","BARBADILLO DEL PEZ","75",,,,
"2010-01-01T00:00:00.000","3","39","0012/07","9","DEMANDA","CEREZO Y GUINDO","FRUTALES","BARBADILLO DEL PEZ","25",,,,
"2010-01-01T00:00:00.000","3","39","0012/09","9","DEMANDA","CIRUELO","FRUTALES","BARBADILLO DEL PEZ","25",,,,
"2010-01-01T00:00:00.000","6","41","0012/01","9","PISUERGA","MANZANO","FRUTALES","BARRIO DE MUÑO","122",,,"1",
"2010-01-01T00:00:00.000","6","41","0012/18","9","PISUERGA","ALMENDRO","FRUTALES","BARRIO DE MUÑO","125",,,,
"2010-01-01T00:00:00.000","6","41","0012/02","9","PISUERGA","PERAL","FRUTALES","BARRIO DE MUÑO","10",,,,
"2010-01-01T00:00:00.000","6","41","0012/07","9","PISUERGA","CEREZO Y GUINDO","FRUTALES","BARRIO DE MUÑO","25",,,,
"2010-01-01T00:00:00.000","6","41","0012/09","9","PISUERGA","CIRUELO","FRUTALES","BARRIO DE MUÑO","25",,,,
"2010-01-01T00:00:00.000","2","43","0012/01","9","BUREBA-EBRO","MANZANO","FRUTALES","BARRIOS DE BUREBA (LOS)","350",,,,
"2010-01-01T00:00:00.000","2","43","0012/10","9","BUREBA-EBRO","HIGUERA","FRUTALES","BARRIOS DE BUREBA (LOS)","26",,,,
"2010-01-01T00:00:00.000","2","43","0012/18","9","BUREBA-EBRO","ALMENDRO","FRUTALES","BARRIOS DE BUREBA (LOS)","86",,,,
"2010-01-01T00:00:00.000","2","43","0012/19","9","BUREBA-EBRO","NOGAL","FRUTALES","BARRIOS DE BUREBA (LOS)","95",,,"1",
"2010-01-01T00:00:00.000","2","43","0012/02","9","BUREBA-EBRO","PERAL","FRUTALES","BARRIOS DE BUREBA (LOS)","100",,,,
"2010-01-01T00:00:00.000","2","43","0012/03","9","BUREBA-EBRO","MEMBRILLO","FRUTALES","BARRIOS DE BUREBA (LOS)","20",,,,
"2010-01-01T00:00:00.000","2","43","0012/05","9","BUREBA-EBRO","ACEROLO Y OTROS","FRUTALES","BARRIOS DE BUREBA (LOS)","15",,,,
"2010-01-01T00:00:00.000","2","43","0012/07","9","BUREBA-EBRO","CEREZO Y GUINDO","FRUTALES","BARRIOS DE BUREBA (LOS)","83",,,,
"2010-01-01T00:00:00.000","2","43","0012/09","9","BUREBA-EBRO","CIRUELO","FRUTALES","BARRIOS DE BUREBA (LOS)","265",,,,
"2010-01-01T00:00:00.000","8","44","0012/01","9","ARLANZON","MANZANO","FRUTALES","BARRIOS DE COLINA","86",,,,
"2010-01-01T00:00:00.000","8","44","0012/19","9","ARLANZON","NOGAL","FRUTALES","BARRIOS DE COLINA","10",,,,
"2010-01-01T00:00:00.000","8","44","0012/02","9","ARLANZON","PERAL","FRUTALES","BARRIOS DE COLINA","47",,,,
